model,step,step_loss
Transformer 256/4,6660,0.3096
Transformer 256/4,6670,0.3252
Transformer 256/4,6680,0.3044
Transformer 256/4,6690,0.3684
Transformer 256/4,6700,0.3901
Transformer 256/4,6710,0.3183
Transformer 256/4,6720,0.3798
Transformer 256/4,6730,0.3665
Transformer 256/4,6740,0.4382
Transformer 256/4,6750,0.3474
Transformer 256/4,6760,0.4072
Transformer 256/4,6770,0.2735
Transformer 256/4,6780,0.3689
Transformer 256/4,6790,0.3469
Transformer 256/4,6800,0.2557
Transformer 256/4,6810,0.3564
Transformer 256/4,6820,0.2846
Transformer 256/4,6830,0.4319
Transformer 256/4,6840,0.3381
Transformer 256/4,6850,0.2619
Transformer 256/4,6860,0.3689
Transformer 256/4,6870,0.3552
Transformer 256/4,6880,0.3758
Transformer 256/4,6890,0.3118
Transformer 256/4,6900,0.3663
Transformer 256/4,6910,0.383
Transformer 256/4,6920,0.3235
Transformer 256/4,6930,0.3461
Transformer 256/4,6940,0.3354
Transformer 256/4,6950,0.3574
Transformer 256/4,6960,0.3547
Transformer 256/4,6970,0.3868
Transformer 256/4,6980,0.2723
Transformer 256/4,6990,0.358
Transformer 256/4,7000,0.3899
Transformer 256/4,7010,0.4103
Transformer 256/4,7020,0.3891
Transformer 256/4,7030,0.311
Transformer 256/4,7040,0.3108
Transformer 256/4,7050,0.3954
Transformer 256/4,7060,0.2925
Transformer 256/4,7070,0.3641
Transformer 256/4,7080,0.3492
Transformer 256/4,7090,0.3579
Transformer 256/4,7100,0.3934
Transformer 256/4,7110,0.3557
Transformer 256/4,7120,0.3457
Transformer 256/4,7130,0.4196
Transformer 256/4,7140,0.2703
Transformer 256/4,7150,0.3202
Transformer 256/4,7160,0.3292
Transformer 256/4,7170,0.3931
Transformer 256/4,7180,0.3543
Transformer 256/4,7190,0.4148
Transformer 256/4,7200,0.354
Transformer 256/4,7210,0.3667
Transformer 256/4,7220,0.3146
Transformer 256/4,7230,0.3376
Transformer 256/4,7240,0.4863
Transformer 256/4,7250,0.3263
Transformer 256/4,7260,0.3904
Transformer 256/4,7270,0.3268
Transformer 256/4,7280,0.4026
Transformer 256/4,7290,0.2757
Transformer 256/4,7300,0.2459
Transformer 256/4,7310,0.2611
Transformer 256/4,7320,0.3487
Transformer 256/4,7330,0.3552
Transformer 256/4,7340,0.2967
Transformer 256/4,7350,0.3948
Transformer 256/4,7360,0.3285
Transformer 256/4,7370,0.4214
Transformer 256/4,7380,0.3983
Transformer 256/4,7390,0.3267
Transformer 256/4,7400,0.3408
Transformer 256/4,7410,0.3692
Transformer 256/4,7420,0.3206
Transformer 256/4,7430,0.5198
Transformer 256/4,7440,0.4338
Transformer 256/4,7450,0.4005
Transformer 256/4,7460,0.3162
Transformer 256/4,7470,0.3962
Transformer 256/4,7480,0.3794
Transformer 256/4,7490,0.4226
Transformer 256/4,7500,0.301
Transformer 256/4,7510,0.2969
Transformer 256/4,7520,0.3241
Transformer 256/4,7530,0.3961
Transformer 256/4,7540,0.274
Transformer 256/4,7550,0.356
Transformer 256/4,7560,0.3331
Transformer 256/4,7570,0.3212
Transformer 256/4,7580,0.3701
Transformer 256/4,7590,0.3259
Transformer 256/4,7600,0.2761
Transformer 256/4,7610,0.3862
Transformer 256/4,7620,0.3587
Transformer 256/4,7630,0.3315
Transformer 256/4,7640,0.2909
Transformer 256/4,7650,0.3503
Transformer 256/4,7660,0.2352
Transformer 256/4,7670,0.325
Transformer 256/4,7680,0.2685
Transformer 256/4,7690,0.3294
Transformer 256/4,7700,0.3954
Transformer 256/4,7710,0.2706
Transformer 256/4,7720,0.2903
Transformer 256/4,7730,0.3698
Transformer 256/4,7740,0.2733
Transformer 256/4,7750,0.2538
Transformer 256/4,7760,0.3669
Transformer 256/4,7770,0.4857
Transformer 256/4,7780,0.4156
Transformer 256/4,7790,0.3762
Transformer 256/4,7800,0.3409
Transformer 256/4,7810,0.3735
Transformer 256/4,7820,0.372
Transformer 256/4,7830,0.303
Transformer 256/4,7840,0.3161
Transformer 256/4,7850,0.2933
Transformer 256/4,7860,0.3513
Transformer 256/4,7870,0.3487
Transformer 256/4,7880,0.3547
Transformer 256/4,7890,0.3848
Transformer 256/4,7900,0.3374
Transformer 256/4,7910,0.3373
Transformer 256/4,7920,0.3495
Transformer 256/4,7930,0.283
Transformer 256/4,7940,0.3035
Transformer 256/4,7950,0.2688
Transformer 256/4,7960,0.3845
Transformer 256/4,7970,0.2973
Transformer 256/4,7980,0.3519
Transformer 256/4,7990,0.2691
Transformer 256/4,8000,0.3893
Transformer 256/4,8010,0.3789
Transformer 256/4,8020,0.3388
Transformer 256/4,8030,0.3622
Transformer 256/4,8040,0.3403
Transformer 256/4,8050,0.3681
Transformer 256/4,8060,0.244
Transformer 256/4,8070,0.3073
Transformer 256/4,8080,0.3797
Transformer 256/4,8090,0.2863
Transformer 256/4,8100,0.294
Transformer 256/4,8110,0.2882
Transformer 256/4,8120,0.306
Transformer 256/4,8130,0.3088
Transformer 256/4,8140,0.3054
Transformer 256/4,8150,0.3286
Transformer 256/4,8160,0.3383
Transformer 256/4,8170,0.3597
Transformer 256/4,8180,0.2845
Transformer 256/4,8190,0.3375
Transformer 256/4,8200,0.3134
Transformer 256/4,8210,0.323
Transformer 256/4,8220,0.3987
Transformer 256/4,8230,0.2661
Transformer 256/4,8240,0.3183
Transformer 256/4,8250,0.3053
Transformer 256/4,8260,0.3622
Transformer 256/4,8270,0.3286
Transformer 256/4,8280,0.3125
Transformer 256/4,8290,0.3202
Transformer 256/4,8300,0.258
Transformer 256/4,8310,0.2757
Transformer 256/4,8320,0.3663
Transformer 256/4,8330,0.3659
Transformer 256/4,8340,0.3277
Transformer 256/4,8350,0.419
Transformer 256/4,8360,0.3053
Transformer 256/4,8370,0.3116
Transformer 256/4,8380,0.3374
Transformer 256/4,8390,0.2572
Transformer 256/4,8400,0.3358
Transformer 256/4,8410,0.3712
Transformer 256/4,8420,0.307
Transformer 256/4,8430,0.4253
Transformer 256/4,8440,0.3247
Transformer 256/4,8450,0.3074
Transformer 256/4,8460,0.2961
Transformer 256/4,8470,0.3301
Transformer 256/4,8480,0.3444
Transformer 256/4,8490,0.3285
Transformer 256/4,8500,0.2916
Transformer 256/4,8510,0.2677
Transformer 256/4,8520,0.3306
Transformer 256/4,8530,0.3067
Transformer 256/4,8540,0.3137
Transformer 256/4,8550,0.2881
Transformer 256/4,8560,0.3544
Transformer 256/4,8570,0.2383
Transformer 256/4,8580,0.2488
Transformer 256/4,8590,0.3463
Transformer 256/4,8600,0.359
Transformer 256/4,8610,0.3244
Transformer 256/4,8620,0.2989
Transformer 256/4,8630,0.2599
Transformer 256/4,8640,0.3099
Transformer 256/4,8650,0.3083
Transformer 256/4,8660,0.2897
Transformer 256/4,8670,0.2417
Transformer 256/4,8680,0.2721
Transformer 256/4,8690,0.2648
Transformer 256/4,8700,0.2451
Transformer 256/4,8710,0.3243
Transformer 256/4,8720,0.3325
Transformer 256/4,8730,0.2774
Transformer 256/4,8740,0.3112
Transformer 256/4,8750,0.3446
Transformer 256/4,8760,0.2804
Transformer 256/4,8770,0.3105
Transformer 256/4,8780,0.2059
Transformer 256/4,8790,0.2887
Transformer 256/4,8800,0.3105
Transformer 256/4,8810,0.2786
Transformer 256/4,8820,0.2841
Transformer 256/4,8830,0.2537
Transformer 256/4,8840,0.3352
Transformer 256/4,8850,0.3186
Transformer 256/4,8860,0.2821
Transformer 256/4,8870,0.3092
Transformer 256/4,8880,0.211
Transformer 256/4,8890,0.3275
Transformer 256/4,8900,0.3056
Transformer 256/4,8910,0.327
Transformer 256/4,8920,0.295
Transformer 256/4,8930,0.3847
Transformer 256/4,8940,0.3393
Transformer 256/4,8950,0.3706
Transformer 256/4,8960,0.2372
Transformer 256/4,8970,0.2777
Transformer 256/4,8980,0.3427
Transformer 256/4,8990,0.2603
Transformer 256/4,9000,0.2664
Transformer 256/4,9010,0.2576
Transformer 256/4,9020,0.3023
Transformer 256/4,9030,0.268
Transformer 256/4,9040,0.2794
Transformer 256/4,9050,0.3153
Transformer 256/4,9060,0.2446
Transformer 256/4,9070,0.2548
Transformer 256/4,9080,0.2618
Transformer 256/4,9090,0.3233
Transformer 256/4,9100,0.252
Transformer 256/4,9110,0.23
Transformer 256/4,9120,0.2895
Transformer 256/4,9130,0.2702
Transformer 256/4,9140,0.4066
Transformer 256/4,9150,0.2871
Transformer 256/4,9160,0.2739
Transformer 256/4,9170,0.2435
Transformer 256/4,9180,0.3301
Transformer 256/4,9190,0.3146
Transformer 256/4,9200,0.3291
Transformer 256/4,9210,0.338
Transformer 256/4,9220,0.3887
Transformer 256/4,9230,0.312
Transformer 256/4,9240,0.3484
Transformer 256/4,9250,0.3604
Transformer 256/4,9260,0.3393
Transformer 256/4,9270,0.2824
Transformer 256/4,9280,0.3591
Transformer 256/4,9290,0.3826
Transformer 256/4,9300,0.3075
Transformer 256/4,9310,0.3032
Transformer 256/4,9320,0.3323
Transformer 256/4,9330,0.2902
Transformer 256/4,9340,0.3394
Transformer 256/4,9350,0.4152
Transformer 256/4,9360,0.3208
Transformer 256/4,9370,0.2594
Transformer 256/4,9380,0.3111
Transformer 256/4,9390,0.2572
Transformer 256/4,9400,0.329
Transformer 256/4,9410,0.2809
Transformer 256/4,9420,0.3548
Transformer 256/4,9430,0.2684
Transformer 256/4,9440,0.2681
Transformer 256/4,9450,0.2801
Transformer 256/4,9460,0.283
Transformer 256/4,9470,0.3084
Transformer 256/4,9480,0.2661
Transformer 256/4,9490,0.2457
Transformer 256/4,9500,0.3333
Transformer 256/4,9510,0.2396
Transformer 256/4,9520,0.2388
Transformer 256/4,9530,0.264
Transformer 256/4,9540,0.2647
Transformer 256/4,9550,0.3095
Transformer 256/4,9560,0.3218
Transformer 256/4,9570,0.3138
Transformer 256/4,9580,0.1963
Transformer 256/4,9590,0.2146
Transformer 256/4,9600,0.3043
Transformer 256/4,9610,0.336
Transformer 256/4,9620,0.2564
Transformer 256/4,9630,0.2652
Transformer 256/4,9640,0.2638
Transformer 256/4,9650,0.3864
Transformer 256/4,9660,0.3815
Transformer 256/4,9670,0.2421
Transformer 256/4,9680,0.25
Transformer 256/4,9690,0.2628
Transformer 256/4,9700,0.3007
Transformer 256/4,9710,0.2491
Transformer 256/4,9720,0.305
Transformer 256/4,9730,0.4162
Transformer 256/4,9740,0.3475
Transformer 256/4,9750,0.253
Transformer 256/4,9760,0.2289
Transformer 256/4,9770,0.2532
Transformer 256/4,9780,0.2433
Transformer 256/4,9790,0.3014
Transformer 256/4,9800,0.2358
Transformer 256/4,9810,0.2747
Transformer 256/4,9820,0.2255
Transformer 256/4,9830,0.2923
Transformer 256/4,9840,0.2803
Transformer 256/4,9850,0.2991
Transformer 256/4,9860,0.3116
Transformer 256/4,9870,0.2486
Transformer 256/4,9880,0.3239
Transformer 256/4,9890,0.2797
Transformer 256/4,9900,0.3267
Transformer 256/4,9910,0.2321
Transformer 256/4,9920,0.3122
Transformer 256/4,9930,0.2527
Transformer 256/4,9940,0.275
Transformer 256/4,9950,0.286
Transformer 256/4,9960,0.2563
Transformer 256/4,9970,0.3818
Transformer 256/4,9980,0.2327
Transformer 256/4,9990,0.3248
Transformer 512/8,0,6275.2393
Transformer 512/8,10,87.2511
Transformer 512/8,20,34.2228
Transformer 512/8,30,20.169
Transformer 512/8,40,9.4039
Transformer 512/8,50,9.476
Transformer 512/8,60,10.8497
Transformer 512/8,70,8.8443
Transformer 512/8,80,14.2525
Transformer 512/8,90,9.3359
Transformer 512/8,100,8.3382
Transformer 512/8,110,5.011
Transformer 512/8,120,6.9878
Transformer 512/8,130,4.6909
Transformer 512/8,140,5.701
Transformer 512/8,150,8.3354
Transformer 512/8,160,4.8975
Transformer 512/8,170,4.7922
Transformer 512/8,180,4.0129
Transformer 512/8,190,5.067
Transformer 512/8,200,5.415
Transformer 512/8,210,4.4145
Transformer 512/8,220,5.1526
Transformer 512/8,230,3.9598
Transformer 512/8,240,5.922
Transformer 512/8,250,3.5385
Transformer 512/8,260,4.7529
Transformer 512/8,270,5.0391
Transformer 512/8,280,3.7302
Transformer 512/8,290,4.0359
Transformer 512/8,300,3.4294
Transformer 512/8,310,6.2312
Transformer 512/8,320,5.6807
Transformer 512/8,330,5.4589
Transformer 512/8,340,2.9188
Transformer 512/8,350,2.7767
Transformer 512/8,360,4.4356
Transformer 512/8,370,5.315
Transformer 512/8,380,2.9088
Transformer 512/8,390,6.0695
Transformer 512/8,400,2.9815
Transformer 512/8,410,3.6696
Transformer 512/8,420,4.019
Transformer 512/8,430,3.3364
Transformer 512/8,440,6.5796
Transformer 512/8,450,8.9073
Transformer 512/8,460,5.3179
Transformer 512/8,470,4.5615
Transformer 512/8,480,4.0788
Transformer 512/8,490,7.1962
Transformer 512/8,500,3.5137
Transformer 512/8,510,3.1945
Transformer 512/8,520,2.8977
Transformer 512/8,530,4.4931
Transformer 512/8,540,3.227
Transformer 512/8,550,4.5183
Transformer 512/8,560,3.9812
Transformer 512/8,570,8.9274
Transformer 512/8,580,1.8746
Transformer 512/8,590,4.4766
Transformer 512/8,600,2.1924
Transformer 512/8,610,2.7857
Transformer 512/8,620,2.1379
Transformer 512/8,630,2.0389
Transformer 512/8,640,2.4486
Transformer 512/8,650,1.8602
Transformer 512/8,660,1.5301
Transformer 512/8,670,1.4292
Transformer 512/8,680,0.9272
Transformer 512/8,690,23.1896
Transformer 512/8,700,7.0545
Transformer 512/8,710,3.13
Transformer 512/8,720,3.8921
Transformer 512/8,730,3.1151
Transformer 512/8,740,2.8748
Transformer 512/8,750,2.1137
Transformer 512/8,760,5.1744
Transformer 512/8,770,5.2636
Transformer 512/8,780,4.3474
Transformer 512/8,790,4.3234
Transformer 512/8,800,3.1954
Transformer 512/8,810,3.436
Transformer 512/8,820,2.2099
Transformer 512/8,830,1.8464
Transformer 512/8,840,2.9644
Transformer 512/8,850,1.8322
Transformer 512/8,860,1.7169
Transformer 512/8,870,1.4345
Transformer 512/8,880,3.4529
Transformer 512/8,890,2.437
Transformer 512/8,900,7.758
Transformer 512/8,910,3.9689
Transformer 512/8,920,2.3801
Transformer 512/8,930,2.8495
Transformer 512/8,940,2.9627
Transformer 512/8,950,2.8402
Transformer 512/8,960,2.0271
Transformer 512/8,970,1.6778
Transformer 512/8,980,3.0846
Transformer 512/8,990,2.4679
Transformer 512/8,1000,2.2898
Transformer 512/8,1010,1.2167
Transformer 512/8,1020,2.1982
Transformer 512/8,1030,2.5375
Transformer 512/8,1040,2.4768
Transformer 512/8,1050,3.2242
Transformer 512/8,1060,2.3451
Transformer 512/8,1070,2.5265
Transformer 512/8,1080,2.5927
Transformer 512/8,1090,2.279
Transformer 512/8,1100,2.1197
Transformer 512/8,1110,3.4304
Transformer 512/8,1120,2.9605
Transformer 512/8,1130,3.1616
Transformer 512/8,1140,2.3452
Transformer 512/8,1150,2.1594
Transformer 512/8,1160,1.5462
Transformer 512/8,1170,1.2326
Transformer 512/8,1180,1.668
Transformer 512/8,1190,1.1675
Transformer 512/8,1200,1.1388
Transformer 512/8,1210,1.1541
Transformer 512/8,1220,0.8525
Transformer 512/8,1230,0.8214
Transformer 512/8,1240,0.7904
Transformer 512/8,1250,0.6694
Transformer 512/8,1260,0.8093
Transformer 512/8,1270,0.8066
Transformer 512/8,1280,1.6436
Transformer 512/8,1290,1.0904
Transformer 512/8,1300,0.7432
Transformer 512/8,1310,1.0603
Transformer 512/8,1320,0.6818
Transformer 512/8,1330,0.562
Transformer 512/8,1340,0.6663
Transformer 512/8,1350,0.6325
Transformer 512/8,1360,0.7264
Transformer 512/8,1370,1.1726
Transformer 512/8,1380,0.6832
Transformer 512/8,1390,0.7896
Transformer 512/8,1400,0.6367
Transformer 512/8,1410,0.6176
Transformer 512/8,1420,1.7832
Transformer 512/8,1430,1.4207
Transformer 512/8,1440,0.734
Transformer 512/8,1450,0.7067
Transformer 512/8,1460,0.7258
Transformer 512/8,1470,0.5994
Transformer 512/8,1480,0.659
Transformer 512/8,1490,0.6641
Transformer 512/8,1500,0.6418
Transformer 512/8,1510,0.7408
Transformer 512/8,1520,0.6439
Transformer 512/8,1530,1.2223
Transformer 512/8,1540,0.5935
Transformer 512/8,1550,0.7014
Transformer 512/8,1560,0.5545
Transformer 512/8,1570,0.6067
Transformer 512/8,1580,0.5175
Transformer 512/8,1590,0.5681
Transformer 512/8,1600,0.5439
Transformer 512/8,1610,0.574
Transformer 512/8,1620,0.6243
Transformer 512/8,1630,0.5519
Transformer 512/8,1640,0.5408
Transformer 512/8,1650,0.5229
Transformer 512/8,1660,0.6344
Transformer 512/8,1670,0.7768
Transformer 512/8,1680,0.5643
Transformer 512/8,1690,0.5367
Transformer 512/8,1700,0.4909
Transformer 512/8,1710,0.6765
Transformer 512/8,1720,0.5733
Transformer 512/8,1730,0.6642
Transformer 512/8,1740,0.6313
Transformer 512/8,1750,0.5158
Transformer 512/8,1760,0.5963
Transformer 512/8,1770,0.7112
Transformer 512/8,1780,0.6101
Transformer 512/8,1790,0.5839
Transformer 512/8,1800,0.5464
Transformer 512/8,1810,0.5056
Transformer 512/8,1820,0.7065
Transformer 512/8,1830,0.5811
Transformer 512/8,1840,0.6266
Transformer 512/8,1850,0.6208
Transformer 512/8,1860,0.5324
Transformer 512/8,1870,0.4171
Transformer 512/8,1880,0.5194
Transformer 512/8,1890,0.5122
Transformer 512/8,1900,0.5071
Transformer 512/8,1910,0.4946
Transformer 512/8,1920,0.498
Transformer 512/8,1930,0.4981
Transformer 512/8,1940,0.4963
Transformer 512/8,1950,0.4837
Transformer 512/8,1960,0.6871
Transformer 512/8,1970,0.5133
Transformer 512/8,1980,0.5079
Transformer 512/8,1990,0.6285
Transformer 512/8,2000,0.5856
Transformer 512/8,2010,0.4157
Transformer 512/8,2020,0.6385
Transformer 512/8,2030,0.5479
Transformer 512/8,2040,0.5754
Transformer 512/8,2050,0.612
Transformer 512/8,2060,0.6015
Transformer 512/8,2070,0.4587
Transformer 512/8,2080,0.5798
Transformer 512/8,2090,0.6347
Transformer 512/8,2100,0.4492
Transformer 512/8,2110,0.5219
Transformer 512/8,2120,0.5972
Transformer 512/8,2130,0.5336
Transformer 512/8,2140,0.4924
Transformer 512/8,2150,0.6358
Transformer 512/8,2160,0.5167
Transformer 512/8,2170,0.5483
Transformer 512/8,2180,0.5261
Transformer 512/8,2190,0.9936
Transformer 512/8,2200,0.5089
Transformer 512/8,2210,0.3812
Transformer 512/8,2220,0.5188
Transformer 512/8,2230,0.6823
Transformer 512/8,2240,0.7484
Transformer 512/8,2250,0.6176
Transformer 512/8,2260,0.4286
Transformer 512/8,2270,0.4475
Transformer 512/8,2280,0.3716
Transformer 512/8,2290,0.5386
Transformer 512/8,2300,0.574
Transformer 512/8,2310,0.5135
Transformer 512/8,2320,0.615
Transformer 512/8,2330,0.5181
Transformer 512/8,2340,0.6001
Transformer 512/8,2350,0.5867
Transformer 512/8,2360,0.6426
Transformer 512/8,2370,0.5413
Transformer 512/8,2380,0.5426
Transformer 512/8,2390,0.5806
Transformer 512/8,2400,0.5802
Transformer 512/8,2410,0.5576
Transformer 512/8,2420,0.5894
Transformer 512/8,2430,0.4417
Transformer 512/8,2440,0.5933
Transformer 512/8,2450,0.4948
Transformer 512/8,2460,0.4672
Transformer 512/8,2470,0.5033
Transformer 512/8,2480,0.5927
Transformer 512/8,2490,0.546
Transformer 512/8,2500,0.4547
Transformer 512/8,2510,0.5614
Transformer 512/8,2520,0.5375
Transformer 512/8,2530,0.4703
Transformer 512/8,2540,0.4453
Transformer 512/8,2550,0.6117
Transformer 512/8,2560,0.595
Transformer 512/8,2570,0.4685
Transformer 512/8,2580,0.5199
Transformer 512/8,2590,0.4655
Transformer 512/8,2600,0.7939
Transformer 512/8,2610,0.5775
Transformer 512/8,2620,0.5423
Transformer 512/8,2630,0.4544
Transformer 512/8,2640,0.9475
Transformer 512/8,2650,0.3585
Transformer 512/8,2660,0.6185
Transformer 512/8,2670,0.4478
Transformer 512/8,2680,0.5733
Transformer 512/8,2690,0.5002
Transformer 512/8,2700,0.5211
Transformer 512/8,2710,0.5137
Transformer 512/8,2720,0.5726
Transformer 512/8,2730,0.5414
Transformer 512/8,2740,0.5353
Transformer 512/8,2750,0.4864
Transformer 512/8,2760,0.4902
Transformer 512/8,2770,0.5943
Transformer 512/8,2780,0.5245
Transformer 512/8,2790,0.4905
Transformer 512/8,2800,0.5674
Transformer 512/8,2810,0.4759
Transformer 512/8,2820,0.5509
Transformer 512/8,2830,0.5599
Transformer 512/8,2840,0.4559
Transformer 512/8,2850,0.5288
Transformer 512/8,2860,0.5287
Transformer 512/8,2870,0.4981
Transformer 512/8,2880,0.3894
Transformer 512/8,2890,0.5872
Transformer 512/8,2900,0.5997
Transformer 512/8,2910,0.5442
Transformer 512/8,2920,0.5501
Transformer 512/8,2930,0.4804
Transformer 512/8,2940,0.4737
Transformer 512/8,2950,0.5445
Transformer 512/8,2960,0.9221
Transformer 512/8,2970,0.3812
Transformer 512/8,2980,0.512
Transformer 512/8,2990,0.5591
Transformer 512/8,3000,0.5988
Transformer 512/8,3010,0.5985
Transformer 512/8,3020,0.5649
Transformer 512/8,3030,0.4729
Transformer 512/8,3040,0.4552
Transformer 512/8,3050,0.4717
Transformer 512/8,3060,0.5256
Transformer 512/8,3070,0.501
Transformer 512/8,3080,0.5409
Transformer 512/8,3090,0.3821
Transformer 512/8,3100,0.5919
Transformer 512/8,3110,0.5775
Transformer 512/8,3120,0.4431
Transformer 512/8,3130,0.5113
Transformer 512/8,3140,0.4208
Transformer 512/8,3150,0.3508
Transformer 512/8,3160,0.4799
Transformer 512/8,3170,0.5831
Transformer 512/8,3180,0.5117
Transformer 512/8,3190,0.5285
Transformer 512/8,3200,0.5209
Transformer 512/8,3210,0.5016
Transformer 512/8,3220,0.5
Transformer 512/8,3230,0.4547
Transformer 512/8,3240,0.4968
Transformer 512/8,3250,0.4713
Transformer 512/8,3260,0.4477
Transformer 512/8,3270,0.5203
Transformer 512/8,3280,0.5066
Transformer 512/8,3290,0.4488
Transformer 512/8,3300,0.4981
Transformer 512/8,3310,0.5204
Transformer 512/8,3320,0.5476
Transformer 512/8,3330,0.4038
Transformer 512/8,3340,0.5865
Transformer 512/8,3350,0.5302
Transformer 512/8,3360,0.4279
Transformer 512/8,3370,0.6297
Transformer 512/8,3380,0.5298
Transformer 512/8,3390,0.4626
Transformer 512/8,3400,0.3907
Transformer 512/8,3410,0.4461
Transformer 512/8,3420,0.4612
Transformer 512/8,3430,0.4295
Transformer 512/8,3440,0.4391
Transformer 512/8,3450,0.4211
Transformer 512/8,3460,0.456
Transformer 512/8,3470,0.5141
Transformer 512/8,3480,0.5227
Transformer 512/8,3490,0.4604
Transformer 512/8,3500,0.3893
Transformer 512/8,3510,0.4669
Transformer 512/8,3520,0.5068
Transformer 512/8,3530,0.4644
Transformer 512/8,3540,0.3781
Transformer 512/8,3550,0.4337
Transformer 512/8,3560,0.5129
Transformer 512/8,3570,0.4876
Transformer 512/8,3580,0.5
Transformer 512/8,3590,0.5207
Transformer 512/8,3600,0.5283
Transformer 512/8,3610,0.4586
Transformer 512/8,3620,0.4609
Transformer 512/8,3630,0.4967
Transformer 512/8,3640,0.4822
Transformer 512/8,3650,0.488
Transformer 512/8,3660,0.4553
Transformer 512/8,3670,0.5585
Transformer 512/8,3680,0.4486
Transformer 512/8,3690,0.4576
Transformer 512/8,3700,0.4703
Transformer 512/8,3710,0.4635
Transformer 512/8,3720,0.5202
Transformer 512/8,3730,0.5587
Transformer 512/8,3740,0.5071
Transformer 512/8,3750,0.6048
Transformer 512/8,3760,0.5413
Transformer 512/8,3770,0.46
Transformer 512/8,3780,0.5137
Transformer 512/8,3790,0.4584
Transformer 512/8,3800,0.4721
Transformer 512/8,3810,0.4383
Transformer 512/8,3820,0.464
Transformer 512/8,3830,0.4785
Transformer 512/8,3840,0.4232
Transformer 512/8,3850,0.4186
Transformer 512/8,3860,0.6255
Transformer 512/8,3870,0.4817
Transformer 512/8,3880,0.4189
Transformer 512/8,3890,0.4483
Transformer 512/8,3900,0.3818
Transformer 512/8,3910,0.4769
Transformer 512/8,3920,0.5144
Transformer 512/8,3930,0.4712
Transformer 512/8,3940,0.4188
Transformer 512/8,3950,0.4043
Transformer 512/8,3960,0.4536
Transformer 512/8,3970,0.4835
Transformer 512/8,3980,0.505
Transformer 512/8,3990,0.5071
Transformer 512/8,4000,0.4298
Transformer 512/8,4010,0.5777
Transformer 512/8,4020,0.5359
Transformer 512/8,4030,0.5273
Transformer 512/8,4040,0.4758
Transformer 512/8,4050,0.4531
Transformer 512/8,4060,0.4994
Transformer 512/8,4070,0.4172
Transformer 512/8,4080,0.5107
Transformer 512/8,4090,0.409
Transformer 512/8,4100,0.4509
Transformer 512/8,4110,0.4861
Transformer 512/8,4120,0.496
Transformer 512/8,4130,0.4135
Transformer 512/8,4140,0.3933
Transformer 512/8,4150,0.3511
Transformer 512/8,4160,0.419
Transformer 512/8,4170,0.4802
Transformer 512/8,4180,0.4439
Transformer 512/8,4190,0.4738
Transformer 512/8,4200,0.4441
Transformer 512/8,4210,0.3814
Transformer 512/8,4220,0.4909
Transformer 512/8,4230,0.3729
Transformer 512/8,4240,0.4077
Transformer 512/8,4250,0.4528
Transformer 512/8,4260,0.4313
Transformer 512/8,4270,0.5798
Transformer 512/8,4280,0.3885
Transformer 512/8,4290,0.4512
Transformer 512/8,4300,0.4044
Transformer 512/8,4310,0.4183
Transformer 512/8,4320,0.5164
Transformer 512/8,4330,0.5583
Transformer 512/8,4340,0.4841
Transformer 512/8,4350,0.5259
Transformer 512/8,4360,0.3839
Transformer 512/8,4370,0.4671
Transformer 512/8,4380,0.3987
Transformer 512/8,4390,0.4769
Transformer 512/8,4400,0.414
Transformer 512/8,4410,0.5309
Transformer 512/8,4420,0.4301
Transformer 512/8,4430,0.5536
Transformer 512/8,4440,0.4823
Transformer 512/8,4450,0.4183
Transformer 512/8,4460,0.4807
Transformer 512/8,4470,0.6259
Transformer 512/8,4480,0.3626
Transformer 512/8,4490,0.4103
Transformer 512/8,4500,0.4772
Transformer 512/8,4510,0.4028
Transformer 512/8,4520,0.4425
Transformer 512/8,4530,0.4321
Transformer 512/8,4540,0.4731
Transformer 512/8,4550,0.409
Transformer 512/8,4560,0.4681
Transformer 512/8,4570,0.4606
Transformer 512/8,4580,0.4548
Transformer 512/8,4590,0.5117
Transformer 512/8,4600,0.3517
Transformer 512/8,4610,0.5144
Transformer 512/8,4620,0.4606
Transformer 512/8,4630,0.4686
Transformer 512/8,4640,0.5216
Transformer 512/8,4650,0.4342
Transformer 512/8,4660,0.4494
Transformer 512/8,4670,0.4586
Transformer 512/8,4680,0.4126
Transformer 512/8,4690,0.4096
Transformer 512/8,4700,0.5122
Transformer 512/8,4710,0.3595
Transformer 512/8,4720,0.555
Transformer 512/8,4730,0.3572
Transformer 512/8,4740,0.4996
Transformer 512/8,4750,0.459
Transformer 512/8,4760,0.4752
Transformer 512/8,4770,0.4573
Transformer 512/8,4780,0.4015
Transformer 512/8,4790,0.5304
Transformer 512/8,4800,0.4184
Transformer 512/8,4810,0.4607
Transformer 512/8,4820,0.4362
Transformer 512/8,4830,0.3575
Transformer 512/8,4840,0.4638
Transformer 512/8,4850,0.433
Transformer 512/8,4860,0.3651
Transformer 512/8,4870,0.4654
Transformer 512/8,4880,0.5279
Transformer 512/8,4890,0.5085
Transformer 512/8,4900,0.5192
Transformer 512/8,4910,0.4143
Transformer 512/8,4920,0.464
Transformer 512/8,4930,0.3862
Transformer 512/8,4940,0.4672
Transformer 512/8,4950,0.3472
Transformer 512/8,4960,0.6094
Transformer 512/8,4970,0.4356
Transformer 512/8,4980,0.4318
